Year	Age	Female	Male	Total
1975	75	0.0303720333547146	0.0649622641509434	0.0321708463949843
1975	76	0.0319046114971573	0.0748037307380373	0.0429526003949967
1975	77	0.0499212121212121	0.0711723891273248	0.0462268637532134
1975	78	0.0332443298969072	0.0664386181369525	0.0697325066430469
1975	79	0.0719061876247505	0.0855156363636364	0.0560064641241112
1975	80	0.0700536796536796	0.0959633781763827	0.0596340399002494
1975	81	0.057044357469015	0.0782410611303345	0.0796333853354134
1975	82	0.0578363424577752	0.0876896348645465	0.0869580472921434
1975	83	0.0761301939058172	0.0834869739478958	0.0752580452920143
1975	84	0.0738139120095125	0.168752587017874	0.075467027027027
1975	85	0.126415111940299	0.162640207075065	0.109827838827839
1975	86	0.128207275803723	0.104115346038114	0.144740644038294
1975	87	0.106162110616656	0.143943005181347	0.0991258894362343
1975	88	0.175105472636816	0.21373708068903	0.0994137571651902
1975	89	0.116041691133294	0.157324806662701	0.129424242424242
1975	90	0.181163532297629	0.196445757997218	0.14768526645768
1975	91	0.223403973509934	0.171317302052786	0.248334665334665
1975	92	0.127823115577889	0.18617100792752	0.138938848920863
1975	93	0.160552230378317	0.339723120837298	0.176839929119905
1975	94	0.264964125560538	0.302183559457302	0.202899804814574
1975	95	0.215625078764965	0.308097232610322	0.314416814159292
1975	96	0.206817748659917	0.21741679312089	0.198781678551838
1975	97	0.208700661521499	0.320747081712062	0.265163563829787
1975	98	0.220272047033672	0.35353547523427	0.326449583017437
1975	99	0.330172388604821	0.395894615384615	0.265708693149108
1975	100	0.378507614213198	0.280883108935129	0.311023545706371
1975	101	0.328519159456119	0.434059060402685	0.303751249305941
1975	102	0.318531063321386	0.426672607879925	0.510321011673152
1975	103	0.317486177884615	0.434794743429287	0.432419047619048
1975	104	0.486582191780822	0.387295165394402	0.437133928571429
1975	105	0.292273037542662	0	0.237905793450882
1975	106	0.546862234407128	0	0.466110902255639
1975	107	0.267179095354523	2.11525674987264	0.39762558411215
1975	108	0.200936582809224	.	0.215507026419337
1975	109	0	.	0
1975	110+	1.17352530120482	0	0.437032407407407
1976	0	0.0100162206001622	0.0138104465037911	0.010305
1976	1	0.000473626971179989	0.000565194532071504	0.000659014179608373
1976	2	0.000336993822923816	0.000323308270676692	0.000420353982300885
1976	3	0.000257462686567164	5e-04	0.0002920759659463
1976	4	0.000190087463556851	0.000390459363957597	0.000226337448559671
1976	5	0.000264214046822742	0.000269086357947434	0.00029264475743349
1976	6	0.000159922928709056	0.000360454115421003	0.000166666666666667
1976	7	0.000143589743589744	0.000307761732851986	0.00017850408548083
1976	8	0.000162120031176929	0.000201101928374656	0.000156777014366021
1976	9	0.000162671232876712	0.000250209907640638	0.000146618791143028
1976	10	0.000163921568627451	0.000261948529411765	0.000205980066445183
